kaggle_row_idx,student_id,login_frequency,video_watch_time,discussion_posts,task_completion_rate,peer_interaction_count,avg_response_time,assignment_score,exam_score,attendance_rate,stress_level,anxiety_score,motivation_index,resilience_score,intervention_type,engagement_level,post_intervention_mood,risk_level,emotion,attendance_norm,assignment_norm,exam_norm,motivation_norm,stress_norm,discussion_norm
1137,S1138,37,134.3771948697012,18,0.6262814048609422,43,4.004590775819274,50.035842935328986,92.32636382479488,0.8727515426763863,5,5,3,5,Peer_Support,1,5,medium,Sad,0.7458108925792242,0.4671273416185898,0.8747319495617397,0.5,1.0,1.0
1138,S1139,27,254.9889365229462,15,0.6117705681845105,29,9.552246045027648,96.84267150455076,57.33622099945496,0.7526660166679402,3,5,2,2,CBT_Session,2,2,medium,Bored,0.5054630202837247,0.44634429331401404,0.2897715641754769,0.25,0.5,1.0
1139,S1140,33,87.76031582769888,3,0.3101970083258952,35,1.5942963610602574,58.22626861964062,45.174950278237894,0.8238545373951149,4,4,4,2,Mindfulness,1,4,medium,Bored,0.6479448834804358,0.014417589038976775,0.08646111633363673,0.75,0.75,1.0
1140,S1141,4,55.35072327699991,1,0.473179822940842,2,6.100928314471568,61.67902171111796,96.19393669948036,0.7513199024877677,3,4,4,3,Mindfulness,4,4,medium,Bored,0.5027688098336784,0.24784862988720935,0.9393894998489326,0.75,0.5,1.0
1141,S1142,22,257.3959907870586,12,0.9064047051875268,21,18.95083618274356,63.173672284692415,62.69178097169314,0.745905661161228,2,5,5,2,Mindfulness,4,1,medium,Surprised,0.49193235496536536,0.8683320558429813,0.3793050776840562,1.0,0.25,1.0
1142,S1143,2,23.485170067618995,0,0.4152398997810681,48,5.627030342644227,51.89100682760176,74.584333087218,0.5858945547388834,4,3,2,5,CBT_Session,5,2,medium,Surprised,0.17167453330620597,0.16486456434750252,0.5781231249109341,0.25,0.75,0.0
1143,S1144,10,189.71283765783056,16,0.5905874576743047,21,2.8414582581662087,56.15260617951625,87.52018756781176,0.6393568575705745,3,5,4,5,Mindfulness,1,2,medium,Scared,0.2786778596913595,0.4160049256544067,0.7943829572883182,0.75,0.5,1.0
1144,S1145,5,172.97792576537395,12,0.3100316341069009,49,11.912423136424035,99.3174961472081,59.45881983253483,0.579426345971978,2,4,2,2,Gamified_Task,4,5,medium,Surprised,0.15872859163976827,0.014180732925278494,0.32525687892874044,0.25,0.25,1.0
1145,S1146,10,110.31692977549132,3,0.634834837169389,49,1.2292923988939255,65.7608368688643,82.96987229065667,0.5978331478126713,5,2,2,5,Gamified_Task,2,1,medium,Scared,0.1955692984695354,0.47937793755597613,0.7183114136127092,0.25,1.0,1.0
1146,S1147,33,101.4049611182341,6,0.314714774708352,48,2.949621551805663,55.76505451695247,48.12513098906968,0.9864886902101524,4,5,2,5,Gamified_Task,5,3,medium,Scared,0.9734526602371958,0.02088812957699332,0.13578183086120077,0.25,0.75,1.0
1147,S1148,38,233.83874059267015,16,0.8737266871460598,11,19.57539499994843,55.34956305873117,57.47762483233032,0.5765567228860993,5,5,1,1,Mindfulness,3,4,high,Normal,0.15298512008323395,0.8215291841273432,0.2921355339651047,0.0,1.0,1.0
1148,S1149,13,35.06313712113848,8,0.8773976372409724,20,18.743886931770948,85.97299838349859,48.6826381681912,0.6346352121526038,2,5,4,4,Mindfulness,1,4,medium,Normal,0.26922761645502447,0.8267868777288548,0.145102159045696,0.75,0.25,1.0
1149,S1150,31,78.66744970030176,3,0.8514195318116589,3,22.048192869312608,92.72843320163204,88.67383350408147,0.7952948288692925,5,5,2,5,Mindfulness,4,2,medium,Normal,0.5907834136037224,0.789579910822826,0.8136694510545256,0.25,1.0,1.0
1150,S1151,47,222.41013223304603,18,0.4983548482237827,30,20.653855025947237,62.8476149754235,53.358954113607126,0.8050892881183209,5,1,1,5,CBT_Session,2,1,medium,Normal,0.6103867539815078,0.28390539065098186,0.22328016452778288,0.0,1.0,1.0
1151,S1152,36,169.012969280663,0,0.8860660527552726,43,16.713037954515816,51.04547561676175,83.04421332431261,0.5769870648719145,1,5,1,3,Gamified_Task,1,3,medium,Happy,0.15384643771316076,0.8392021575900391,0.7195542367676321,0.0,0.0,0.0
1152,S1153,45,47.116580474740054,9,0.6800986928236885,30,2.2036557179152454,61.154500922267786,96.59790383473916,0.8968587128926062,2,4,3,4,Peer_Support,2,4,medium,Normal,0.7940607296838755,0.5442067906049913,0.9461429667411351,0.5,0.25,1.0
1153,S1154,24,265.8193281417974,3,0.5616656762069017,22,19.00551821369312,52.82578453983787,71.66633254413262,0.8926014339564126,5,4,3,4,Peer_Support,5,1,medium,Normal,0.7855399031688581,0.37458189852684687,0.5293403939926596,0.5,1.0,1.0
1154,S1155,15,124.09987550344157,8,0.737730971792963,19,20.44674864933289,55.169746831502074,72.40175153564127,0.6186588521019456,3,1,4,4,Mindfulness,4,3,medium,Normal,0.23725137191634094,0.6267502348204878,0.5416350273367033,0.75,0.5,1.0
1155,S1156,29,250.08182884343012,12,0.3086387322422618,14,19.378889352754953,71.57540599238212,67.66201408586872,0.6443331513377302,2,5,3,2,CBT_Session,4,2,medium,Scared,0.2886377745837596,0.01218575859114196,0.46239674988558177,0.5,0.25,1.0
1156,S1157,8,238.4367745030355,13,0.4000726143205265,22,12.6950178120846,61.49591854308163,59.55340860361856,0.9689939327297484,1,3,4,1,Mindfulness,5,5,medium,Bored,0.9384373850703525,0.14314132168378302,0.32683820096742267,0.75,0.0,1.0
1157,S1158,5,191.08337947680113,9,0.8196054767191838,27,6.3567422889380785,75.79729392627117,68.53930185549503,0.912835722989739,4,5,1,1,Peer_Support,2,4,medium,Bored,0.8260382752726712,0.7440144442343112,0.477063125909735,0.0,0.75,1.0
1158,S1159,29,153.39952807557697,5,0.4709131261013071,15,20.442589440840713,62.67468766285952,76.16845193600557,0.8488985165312619,5,4,1,3,Gamified_Task,1,4,medium,Bored,0.6980697178319333,0.2446021685729285,0.6046062055005149,0.0,1.0,1.0
1159,S1160,47,294.0697437107095,15,0.7186063821301247,36,17.724744624023185,97.02686505514738,99.15949433023955,0.5411166107553003,3,2,4,4,Peer_Support,2,3,medium,Sad,0.08205271192646446,0.5993591698095005,0.9889672836045841,0.75,0.5,1.0
1160,S1161,4,52.039870990146945,5,0.5695718219761208,20,23.557507010943585,95.29719839631323,96.26587355909344,0.7091320404512879,1,2,3,4,Gamified_Task,1,5,low,Happy,0.41833096612176557,0.38590542266874384,0.9405921303535519,0.5,0.0,1.0
1161,S1162,12,220.2951609898233,16,0.898364045159483,14,4.580929748386457,78.3403052505233,91.7291774975873,0.7796509360384135,2,3,3,5,Gamified_Task,5,1,medium,Scared,0.5594725930469127,0.8568158745579336,0.8647482708481516,0.5,0.25,1.0
1162,S1163,45,65.44530342478882,9,0.9666907141976504,16,6.190285410197267,67.7211995993693,93.34783214229152,0.5937056439918884,5,5,4,2,CBT_Session,3,2,high,Surprised,0.1873082132730819,0.9546762870741464,0.8918087161141176,0.75,1.0,1.0
1163,S1164,2,108.09630054638104,17,0.9184953098591332,49,5.871357447274562,69.05734410173677,68.07095099752257,0.7241132910541123,1,1,5,2,Peer_Support,1,1,low,Scared,0.44831552651300943,0.8856487431246768,0.46923330081461867,1.0,0.0,1.0
1164,S1165,27,99.52263557822664,17,0.4894339962855176,36,19.228414655290745,70.59261415722484,79.44665963064789,0.800512938744345,1,5,3,3,Mindfulness,4,3,medium,Normal,0.6012273167747408,0.2711285604181628,0.659410829934498,0.5,0.0,1.0
1165,S1166,31,284.6404364442297,2,0.4359140083322576,12,5.298867818352718,86.3789661067472,93.70400337617284,0.6636883400576996,3,3,2,1,CBT_Session,4,4,medium,Bored,0.32737665162707064,0.19447491737223743,0.8977631377143583,0.25,0.5,1.0
1166,S1167,36,290.5332915585998,19,0.6321044255345145,18,2.53317608593604,72.5819497759419,63.577045899481185,0.8904724094752436,4,3,3,4,Gamified_Task,4,4,medium,Scared,0.7812787193182915,0.47546732384263046,0.3941048147389393,0.5,0.75,1.0
1167,S1168,36,63.07447882807087,14,0.3051339055853261,29,23.96689855146946,92.83649732529489,97.70574870072812,0.9202247908194028,4,3,5,3,Peer_Support,2,1,medium,Happy,0.8408272909862042,0.007165994167181056,0.9646637645267268,1.0,0.75,1.0
1168,S1169,26,16.390196486276214,14,0.3180665750042272,44,1.5707958632384305,97.20473929651824,64.94716372415098,0.6618047347170354,4,2,1,2,Mindfulness,2,2,medium,Normal,0.3236066674256337,0.02568872302379349,0.4170102557011012,0.0,0.75,1.0
1169,S1170,43,218.8023315023028,3,0.6873034477361,17,20.21061338365391,66.7973076689467,76.06495992359294,0.9193285772462284,2,5,1,2,CBT_Session,2,3,medium,Sad,0.8390335442075987,0.5545257524061725,0.6028760403003474,0.0,0.25,1.0
1170,S1171,27,131.21708082244044,8,0.6643145829157001,13,9.403437355665014,78.034724068784,82.58828279634231,0.5517882830515075,1,5,1,2,Mindfulness,4,2,medium,Surprised,0.1034117700534849,0.5216001052720045,0.7119320530377126,0.0,0.0,1.0
1171,S1172,5,35.763671075393674,18,0.996207392324682,35,20.35715557442975,54.75282684162822,97.0355207845563,0.918864549311328,2,1,3,4,Peer_Support,1,3,low,Normal,0.8381048050785287,0.9969513509442446,0.9534589865954811,0.5,0.25,1.0
1172,S1173,20,208.28869061734233,16,0.4412892847546306,35,13.756271297856337,60.02345238831795,54.67697644313596,0.5763752158338082,1,3,1,4,Mindfulness,4,2,medium,Surprised,0.15262183871807,0.20217362090172253,0.2453146801820184,0.0,0.0,1.0
1173,S1174,11,168.08060319560292,10,0.4806727504123279,19,21.737518278186283,70.673288335508,84.76785869431853,0.541463576254863,3,3,5,4,CBT_Session,1,1,medium,Scared,0.08274715381593878,0.25858032489935856,0.7483699025092915,1.0,0.5,1.0
1174,S1175,10,294.3498783803207,8,0.3794784496284006,18,22.302438687536412,60.31013579508894,71.24893516864493,0.8208877022205057,3,4,5,5,Mindfulness,2,5,medium,Normal,0.6420068446062202,0.11364546771390072,0.5223624021952763,1.0,0.5,1.0
1175,S1176,40,75.94875379979989,9,0.9422801067576212,44,1.209258169457848,93.82802453943587,56.11342843723847,0.7359686828776472,2,4,3,1,Peer_Support,3,3,medium,Sad,0.4720437666659123,0.9197143586283415,0.2693290866465311,0.5,0.25,1.0
1176,S1177,38,127.153584134699,17,0.8444678711209155,43,2.73448004783413,57.9143128029549,86.59641038778344,0.9539453002064164,2,2,2,2,CBT_Session,2,1,low,Scared,0.9083179616213908,0.7796234415196192,0.7789393777082695,0.25,0.25,1.0
1177,S1178,6,167.33828298467265,19,0.8756373780197932,6,6.758250780129676,72.7830410776546,73.13333681043079,0.6815945980454245,3,5,3,2,Gamified_Task,5,4,medium,Happy,0.3632155337236631,0.8242657582897698,0.5538655691330024,0.5,0.5,1.0
1178,S1179,8,239.592996651472,12,0.931934651575156,43,16.394254576360538,80.28496202299378,79.65842923898055,0.6435761317188143,5,1,1,5,CBT_Session,1,4,medium,Surprised,0.28712262067021,0.9048971499735702,0.6629511650603569,0.0,1.0,1.0
1179,S1180,23,169.16321044881704,7,0.6674299907080867,3,21.430260519764637,84.59319540804222,59.37406411467406,0.7503674530720992,4,1,3,2,Peer_Support,3,2,medium,Surprised,0.5008625085654563,0.5260621271444431,0.32383994451864084,0.5,0.75,1.0
1180,S1181,47,187.74104664996528,6,0.6158352340155065,33,11.578664879761144,69.15346848632534,68.87643710965631,0.7279730928843307,4,3,5,2,Mindfulness,2,4,medium,Happy,0.4560408135497669,0.4521658836324245,0.4826993066245694,1.0,0.75,1.0
1181,S1182,26,75.58264496108282,16,0.5312740315659316,1,14.960381674308104,93.45495343623642,77.04125505928403,0.6722140231085941,3,1,3,4,Gamified_Task,3,5,medium,Surprised,0.3444405713954213,0.33105366974768424,0.6191976078251019,0.5,0.5,1.0
1182,S1183,46,255.60643114568236,14,0.7124502300434988,4,5.335496614297906,78.41595755389628,64.29464885619063,0.8468706493491642,4,3,3,4,Gamified_Task,4,3,medium,Scared,0.6940109975288655,0.5905420623580421,0.40610160206862933,0.5,0.75,1.0
1183,S1184,43,134.30285862143796,19,0.6179948777528756,9,19.51423717927876,71.97538902237758,51.90235239086208,0.8797809169569542,5,5,2,1,Mindfulness,1,2,medium,Bored,0.7598799915627634,0.4552590188606168,0.19892889767687483,0.25,1.0,1.0
1184,S1185,12,50.87829198131309,14,0.6160959106239026,31,23.248546561129803,53.36203170260183,97.69842953891823,0.9264919845150684,5,1,5,2,Peer_Support,5,3,medium,Happy,0.8533709065249417,0.45253923595282974,0.9645414037883214,1.0,1.0,1.0
1185,S1186,26,202.61449520657104,0,0.9558495046117972,41,7.177775457035741,73.23447342225825,70.68805240255705,0.9864283023551714,1,3,4,3,CBT_Session,4,3,medium,Sad,0.9733317956089629,0.9391490375070165,0.5129856414131032,0.75,0.0,0.0
1186,S1187,13,72.66623142373918,13,0.988822059995391,40,12.380996886812566,91.03679204078652,84.03522221726203,0.6333280960662522,2,5,4,2,Peer_Support,3,1,medium,Normal,0.2666114596154756,0.9863737583513724,0.7361217868583704,0.75,0.25,1.0
1187,S1188,40,38.29312796939692,4,0.8575390725307064,12,2.9806705416465973,80.72705091106577,64.6628316133635,0.8580467412449808,4,5,5,2,Gamified_Task,2,4,medium,Normal,0.7163796375891971,0.7983445818891298,0.412256830659821,1.0,0.75,1.0
1188,S1189,18,259.97620343723895,10,0.8297306631728498,38,13.860143098648273,91.60812268645591,61.307905841542976,0.6971291177478727,5,3,4,1,CBT_Session,1,3,medium,Happy,0.3943074469768333,0.7585161744826542,0.3561696439849157,0.75,1.0,1.0
1189,S1190,25,143.4470567016475,15,0.7763907132453709,4,12.564019162473652,74.70058352996529,64.4298579080275,0.838540985975554,2,3,1,3,CBT_Session,5,5,medium,Bored,0.6773394057448221,0.6821203896891442,0.4083620083626248,0.0,0.25,1.0
1190,S1191,33,227.2922766817752,1,0.4162523966334596,9,4.322039135566785,55.92308525472409,64.551798627139,0.7379908451746102,2,2,4,2,Mindfulness,2,5,low,Scared,0.47609106879853624,0.16631470615949473,0.41040059649876925,0.75,0.25,1.0
1191,S1192,47,94.27039234384296,7,0.3413740746129581,9,11.167522901715726,50.68199229179405,72.65080695651721,0.9968865513839658,1,5,1,3,Peer_Support,5,4,medium,Sad,0.9942636929454529,0.0590707326920501,0.5457987015379023,0.0,0.0,1.0
1192,S1193,40,238.22133912612324,10,0.7835084205792842,37,8.684406997990955,65.16097733592956,72.6081921988818,0.864451067895375,2,3,5,4,CBT_Session,1,4,medium,Normal,0.7291977209592055,0.6923146781810555,0.5450862738929513,1.0,0.25,1.0
1193,S1194,43,42.461418836243794,17,0.8101503555796032,26,13.002110132019356,84.89952357488963,69.8292289529723,0.9762456502171624,2,5,4,4,Mindfulness,3,2,medium,Normal,0.9529514978574791,0.7304724105286543,0.49862794934663845,0.75,0.25,1.0
1194,S1195,12,113.23227840050728,2,0.3328810937686978,20,14.470049714862382,89.51299519708469,48.08714709504629,0.9174847747405928,3,1,4,3,Peer_Support,5,2,medium,Scared,0.835343224284018,0.046906717957959365,0.13514682135588652,0.75,0.5,1.0
1195,S1196,44,293.6379272123233,0,0.9496362251601936,7,1.1953983079658186,64.78764173101646,69.76452871003187,0.9514505055816856,1,4,1,2,Gamified_Task,1,2,medium,Bored,0.9033246989043993,0.9302501097710135,0.4975462996021963,0.0,0.0,0.0
1196,S1197,36,240.25701774672177,10,0.3637984476112743,0,18.503137607839772,74.78269604416235,50.14623402523909,0.9072095986073374,1,4,1,3,Gamified_Task,5,4,medium,Surprised,0.8147777423048184,0.09118789020790696,0.16957035286994215,0.0,0.0,1.0
1197,S1198,48,154.20421979125956,15,0.5001303736398417,27,17.39932871282004,71.05594522170408,47.568147177745914,0.7295795651879557,4,3,3,3,Peer_Support,2,3,medium,Happy,0.45925612361178714,0.2864483749950817,0.12647025226741726,0.5,0.75,1.0
1198,S1199,4,108.53546675294668,17,0.7706728689590931,48,9.424586882750011,70.5261392175714,95.95874304047008,0.6258942266734422,2,3,2,4,CBT_Session,5,1,medium,Bored,0.25173277480745915,0.673931045638931,0.9354575646721653,0.25,0.25,1.0
1199,S1200,5,262.91935300651824,15,0.4189108160831334,38,2.21752651808282,61.567435660007526,76.29700078886225,0.685160087725261,4,5,4,3,CBT_Session,2,2,high,Bored,0.3703517630988833,0.1701222095494358,0.6067552675058735,0.75,0.75,1.0
1200,S1201,37,168.00585013450953,9,0.338791121909571,13,18.36344841505616,56.818555251472915,79.56940348747506,0.5101181163199753,5,3,2,5,Gamified_Task,2,1,medium,Bored,0.02001007923341014,0.055371316042277074,0.6614628448162841,0.25,1.0,1.0
1201,S1202,8,229.9432551820422,17,0.5318025424149049,20,22.96902869099705,59.83442791156065,64.10762022000182,0.7619965837323336,2,5,2,5,Gamified_Task,1,5,medium,Bored,0.5241378932328566,0.33181062585908094,0.40297488310525187,0.25,0.25,1.0
1202,S1203,42,228.69122729168757,5,0.8361801023986253,29,6.523486708506327,52.766619358167304,94.53885351489184,0.7525289001352043,5,3,4,4,CBT_Session,4,4,medium,Surprised,0.5051885853206195,0.7677533404680189,0.9117200472737895,0.75,1.0,1.0
1203,S1204,49,15.20424678486263,18,0.5895750752896822,20,8.441066115951871,59.90653709117885,78.27582937477993,0.762625232415244,3,5,1,2,Peer_Support,5,5,medium,Scared,0.5253961162542413,0.41455494778810753,0.6398370510816028,0.0,0.5,1.0
1204,S1205,28,46.613597009857905,3,0.7570810453355574,48,5.227696458081744,50.46004488126897,86.15019217141526,0.987015612486032,2,3,3,2,Gamified_Task,3,2,medium,Sad,0.9745072806571777,0.654464247602811,0.7714795630651562,0.5,0.25,1.0
1205,S1206,31,201.2925162544753,12,0.7057333680596956,8,14.269530836931311,81.36292003179892,62.11374814166283,0.9557270017274196,4,2,5,4,CBT_Session,2,3,medium,Bored,0.911883988134933,0.580921881924802,0.3696416044965284,1.0,0.75,1.0
1206,S1207,9,56.86974527290272,13,0.3155529374179063,16,4.561352076891463,65.81877036938414,97.60071284914753,0.580856389165054,4,5,4,2,Peer_Support,4,2,high,Bored,0.16159078369713842,0.022088582484581565,0.9629077896361223,0.75,0.75,1.0
1207,S1208,29,84.09306995012535,2,0.9919779909319946,4,9.192460699611727,98.65723557134544,89.22767740949891,0.6844412607779446,2,2,4,1,Mindfulness,2,1,low,Happy,0.3689130507654419,0.9908938192247657,0.8229285371341112,0.75,0.25,1.0
1208,S1209,14,284.5250067178861,9,0.3289996621735714,30,17.03129932048805,59.68585253881489,91.23690778087264,0.711978089731631,4,2,5,5,Peer_Support,4,2,medium,Normal,0.42402725535591124,0.0413475636423824,0.8565185735690982,1.0,0.75,1.0
1209,S1210,40,172.45285492872443,5,0.9774619163539396,39,13.882667609215012,67.2914285154797,50.33165604554526,0.6802664589258238,2,2,2,1,CBT_Session,4,3,low,Surprised,0.36055729986219,0.9701032689707932,0.1726702126504186,0.25,0.25,1.0
1210,S1211,41,227.71155702981068,0,0.6849049248550787,37,9.888638979542511,67.89205793207665,56.25779247227317,0.8992479818019565,1,2,3,1,Peer_Support,3,3,low,Bored,0.7988427855884626,0.5510904841299566,0.2717425446878815,0.5,0.0,0.0
1211,S1212,22,171.81441424696555,13,0.9742113189455466,42,10.665740841573465,50.42257480312303,57.13759598101463,0.7620188349337935,4,1,2,1,CBT_Session,4,4,medium,Sad,0.5241824283996221,0.9654476226794192,0.28645097849184065,0.25,0.75,1.0
1212,S1213,11,170.22894828699032,7,0.3803275195896848,18,13.928550300334278,91.96039765197295,56.25455339481227,0.7860499084858126,2,4,5,4,Gamified_Task,3,4,medium,Sad,0.5722799601271196,0.11486154245947311,0.2716883942373023,1.0,0.25,1.0
1213,S1214,23,37.30405393645239,18,0.6432859634298592,35,1.13488874140471,51.599723007216234,91.32448972625728,0.9265067794939628,2,1,5,1,Mindfulness,1,3,low,Sad,0.8534005182676396,0.49148200634373196,0.857982756461429,1.0,0.25,1.0
1214,S1215,1,109.66232585663988,13,0.418652864306241,49,2.8057269744330267,97.00899173646206,41.91308771251553,0.9029640767076792,4,3,3,3,Gamified_Task,2,3,medium,Happy,0.8062804471745539,0.1697527598506383,0.031929747512239426,0.5,0.75,1.0
1215,S1216,46,91.9049606190884,9,0.3356824139157097,32,21.268935558549263,94.60371755468104,44.56599933884646,0.5661057614101499,1,3,5,2,Gamified_Task,3,1,medium,Sad,0.13206780858301204,0.05091888991124788,0.07628075845496674,1.0,0.0,1.0
1216,S1217,37,123.31122602794784,16,0.732270380543618,12,2.7912167490996875,76.77609580429818,56.43489223779422,0.8569572920418171,4,4,5,4,CBT_Session,2,2,medium,Scared,0.714199135020253,0.6189293397034609,0.27470327415983975,1.0,0.75,1.0
1217,S1218,21,241.5198145850552,8,0.445448394673184,13,17.256482712841617,77.1797787455646,51.992378478966614,0.7177180644510177,2,4,3,3,CBT_Session,5,4,medium,Happy,0.4355156566369909,0.2081304781297918,0.20043394141034343,0.5,0.25,1.0
1218,S1219,26,117.8604736958908,5,0.7113879128012821,32,22.160877774508208,82.68889614780781,53.9115768329709,0.6473244515312502,1,4,4,3,CBT_Session,1,1,medium,Surprised,0.29462477951938437,0.5890205656275586,0.23251883498722814,0.75,0.0,1.0
