persona_id,zenodo_row_idx,kaggle_row_idx,bridge_distance,zenodo_cluster_id,kaggle_cluster_id,persona_archetype_label,age,gender,learning_style,internet_access,extracurricular,uses_edutech,resources_availability,study_hours_per_week,online_courses_enrolled,attendance_pct,assignment_completion_pct,exam_score_harmonized,final_grade,risk_level,avg_response_time_hours,assignment_score,login_frequency,video_watch_time_min,discussion_posts,peer_interaction_count,task_completion_rate,engagement_level,motivation_level,motivation_index,stress_level_label,stress_score,anxiety_score,resilience_score,post_intervention_mood,dominant_emotion,intervention_type
P1163,8048,1162,0.251638,2,0,Overwhelmed Striver,23,Female,Kinesthetic,Yes,No,Yes,Low,15,20,19.37,95.73,92.75,Distinction,high,6.190285410197267,67.7211995993693,45,65.44530342478882,9,16,0.9667,3,Low,4.0,Medium,5.0,5.0,2.0,2.0,Surprised,CBT_Session
P1164,487,1163,0.103608,0,2,Flourishing Achiever,22,Female,Auditory,Yes,No,No,Low,24,13,43.67,93.28,67.08,Pass,low,5.871357447274562,69.05734410173677,2,108.09630054638104,17,49,0.9185,1,Medium,5.0,High,1.0,1.0,2.0,1.0,Scared,Peer_Support
P1165,9562,1164,0.038565,0,4,Steady Performer,19,Male,Visual,Yes,No,Yes,Low,18,20,61.31,28.56,79.28,Merit,medium,19.228414655290745,70.59261415722484,27,99.52263557822664,17,36,0.4894,4,Low,3.0,High,1.0,5.0,3.0,3.0,Normal,Mindfulness
P1166,7204,1165,0.252789,0,4,Disengaged Drifter,23,Female,Kinesthetic,Yes,No,Yes,Medium,23,17,32.62,17.72,93.43,Distinction,medium,5.298867818352718,86.3789661067472,31,284.6404364442297,2,12,0.4359,4,High,2.0,Low,3.0,3.0,1.0,4.0,Bored,CBT_Session
P1167,11381,1166,0.253479,0,0,Steady Performer,25,Male,Visual,Yes,Yes,Yes,Low,23,20,76.56,47.77,62.82,Pass,medium,2.53317608593604,72.5819497759419,36,290.5332915585998,19,18,0.6321,4,Low,3.0,Low,4.0,3.0,4.0,4.0,Scared,Gamified_Task
P1168,4420,1167,0.258472,2,0,Resilient Climber,29,Male,ReadWrite,Yes,Yes,No,Low,18,19,85.79,3.36,98.44,Distinction,medium,23.96689855146946,92.83649732529489,36,63.07447882807087,14,29,0.3051,2,Medium,5.0,Medium,4.0,3.0,3.0,1.0,Happy,Peer_Support
P1169,6390,1168,0.25292,2,1,Disengaged Drifter,29,Male,ReadWrite,Yes,Yes,No,Low,18,12,32.43,4.28,64.51,Pass,medium,1.5707958632384305,97.20473929651824,26,16.390196486276214,14,44,0.3181,2,High,1.0,Medium,4.0,2.0,2.0,2.0,Normal,Mindfulness
P1170,6836,1169,0.264088,0,4,Disengaged Drifter,25,Female,Kinesthetic,Yes,Yes,Yes,Medium,12,7,84.45,56.73,78.59,Merit,medium,20.21061338365391,66.7973076689467,43,218.8023315023028,3,17,0.6873,2,High,1.0,Low,2.0,5.0,2.0,3.0,Sad,CBT_Session
P1171,7616,1170,0.082108,0,4,Disengaged Drifter,29,Female,Kinesthetic,Yes,Yes,Yes,High,14,15,13.92,54.08,82.36,Merit,medium,9.403437355665014,78.034724068784,27,131.21708082244044,8,13,0.6643,4,High,1.0,High,1.0,5.0,2.0,2.0,Surprised,Mindfulness
P1172,1971,1171,0.253795,0,4,Steady Performer,23,Female,Visual,Yes,Yes,Yes,Low,22,11,84.41,97.85,96.6,Distinction,low,20.35715557442975,54.75282684162822,5,35.763671075393674,18,35,0.9962,1,Low,3.0,High,2.0,1.0,4.0,3.0,Normal,Peer_Support
P1173,2390,1172,0.125007,0,4,Disengaged Drifter,29,Female,ReadWrite,Yes,Yes,No,Low,16,19,12.63,21.11,51.36,Fail,medium,13.756271297856337,60.02345238831795,20,208.28869061734233,16,35,0.4413,4,High,1.0,High,1.0,3.0,4.0,2.0,Surprised,Mindfulness
P1174,11682,1173,0.133157,0,0,Resilient Climber,21,Female,Kinesthetic,Yes,No,Yes,Low,14,12,5.39,19.93,85.45,Distinction,medium,21.737518278186283,70.673288335508,11,168.08060319560292,10,19,0.4807,1,Medium,5.0,Low,3.0,3.0,4.0,1.0,Scared,CBT_Session
P1175,2702,1174,0.073733,0,0,Resilient Climber,21,Female,Auditory,Yes,No,Yes,Low,16,19,62.1,13.68,70.17,Pass,medium,22.302438687536412,60.31013579508894,10,294.3498783803207,8,18,0.3795,2,Medium,5.0,Low,3.0,4.0,5.0,5.0,Normal,Mindfulness
P1176,12908,1175,0.26268,0,2,Steady Performer,27,Male,ReadWrite,Yes,No,Yes,High,12,8,48.6,93.99,58.08,Pass,medium,1.209258169457848,93.82802453943587,40,75.94875379979989,9,44,0.9423,3,Low,3.0,Low,2.0,4.0,1.0,3.0,Sad,Peer_Support
P1177,12783,1176,0.355873,0,4,Routine Complier,20,Female,Kinesthetic,Yes,Yes,Yes,Medium,19,13,89.17,76.98,86.37,Distinction,low,2.73448004783413,57.9143128029549,38,127.153584134699,17,43,0.8445,2,Low,2.0,Low,2.0,2.0,2.0,1.0,Scared,CBT_Session
P1178,3245,1177,0.098774,0,2,Steady Performer,26,Female,ReadWrite,Yes,No,No,Medium,16,19,31.91,80.21,73.12,Merit,medium,6.758250780129676,72.7830410776546,6,167.33828298467265,19,6,0.8756,5,Low,3.0,Low,3.0,5.0,2.0,4.0,Happy,Gamified_Task
P1179,10785,1178,0.070459,2,1,Disengaged Drifter,24,Male,Kinesthetic,Yes,Yes,Yes,Low,15,19,25.61,91.24,78.89,Merit,medium,16.394254576360538,80.28496202299378,8,239.592996651472,12,43,0.9319,1,High,1.0,Medium,5.0,1.0,5.0,4.0,Surprised,CBT_Session
P1180,11622,1179,0.258359,2,1,Steady Performer,27,Female,ReadWrite,Yes,Yes,Yes,Low,20,0,52.54,53.3,58.22,Pass,medium,21.430260519764637,84.59319540804222,23,169.16321044881704,7,3,0.6674,3,Low,3.0,Medium,4.0,1.0,2.0,2.0,Surprised,Peer_Support
P1181,13734,1180,0.259386,2,0,Resilient Climber,29,Female,Auditory,Yes,Yes,No,Medium,26,0,46.55,45.61,66.98,Pass,medium,11.578664879761144,69.15346848632534,47,187.74104664996528,6,33,0.6158,2,Medium,5.0,Medium,4.0,3.0,2.0,4.0,Happy,Mindfulness
P1182,8101,1181,0.101925,0,0,Steady Performer,24,Female,Kinesthetic,Yes,Yes,Yes,Low,19,14,37.22,29.55,78.58,Merit,medium,14.960381674308104,93.45495343623642,26,75.58264496108282,16,1,0.5313,3,Low,3.0,Low,3.0,1.0,4.0,5.0,Surprised,Gamified_Task
P1183,9942,1182,0.251166,0,1,Steady Performer,28,Female,Auditory,Yes,No,Yes,Low,9,19,68.45,58.53,64.68,Pass,medium,5.335496614297906,78.41595755389628,46,255.60643114568236,14,4,0.7125,4,Low,3.0,Low,4.0,3.0,4.0,3.0,Scared,Gamified_Task
P1184,39,1183,0.258654,2,1,Disengaged Drifter,20,Male,Auditory,Yes,Yes,Yes,High,29,17,74.24,47.76,52.97,Fail,medium,19.51423717927876,71.97538902237758,43,134.30285862143796,19,9,0.618,1,High,2.0,Medium,5.0,5.0,1.0,2.0,Bored,Mindfulness
P1185,1838,1184,0.043386,2,0,Resilient Climber,26,Male,ReadWrite,Yes,No,Yes,Low,21,2,86.42,44.63,98.94,Distinction,medium,23.248546561129803,53.36203170260183,12,50.87829198131309,14,31,0.6161,5,Medium,5.0,Medium,5.0,1.0,2.0,3.0,Happy,Peer_Support
P1186,13111,1185,0.253555,1,3,Resilient Climber,18,Female,Kinesthetic,Yes,No,Yes,High,6,14,96.17,92.96,69.89,Pass,medium,7.177775457035741,73.23447342225825,26,202.61449520657104,0,41,0.9558,4,Low,4.0,High,1.0,3.0,3.0,3.0,Sad,CBT_Session
P1187,13248,1186,0.358791,0,2,Resilient Climber,28,Male,Auditory,Yes,No,Yes,Low,17,15,25.83,96.32,83.08,Merit,medium,12.380996886812566,91.03679204078652,13,72.66623142373918,13,40,0.9888,3,Low,4.0,High,2.0,5.0,2.0,1.0,Normal,Peer_Support
P1188,13539,1187,0.257666,0,0,Resilient Climber,27,Male,ReadWrite,Yes,No,Yes,High,34,19,69.57,81.92,65.37,Pass,medium,2.9806705416465973,80.72705091106577,40,38.29312796939692,4,12,0.8575,2,Medium,5.0,Low,4.0,5.0,2.0,4.0,Normal,Gamified_Task
P1189,2331,1188,0.256249,2,0,Resilient Climber,21,Female,Visual,Yes,Yes,No,Low,26,18,40.97,73.93,62.19,Pass,medium,13.860143098648273,91.60812268645591,18,259.97620343723895,10,38,0.8297,1,Low,4.0,Medium,5.0,3.0,1.0,3.0,Happy,CBT_Session
P1190,8735,1189,0.257749,0,4,Disengaged Drifter,21,Male,Kinesthetic,Yes,No,No,Medium,33,19,67.62,65.11,64.25,Pass,medium,12.564019162473652,74.70058352996529,25,143.4470567016475,15,4,0.7764,5,High,1.0,High,2.0,3.0,3.0,5.0,Bored,CBT_Session
P1191,10998,1190,0.353973,0,2,Flourishing Achiever,26,Male,Kinesthetic,Yes,Yes,No,Medium,32,20,47.55,17.32,64.31,Pass,low,4.322039135566785,55.92308525472409,33,227.2922766817752,1,9,0.4163,2,Low,4.0,High,2.0,2.0,2.0,5.0,Scared,Mindfulness
P1192,12548,1191,0.171891,0,4,Disengaged Drifter,26,Female,Visual,Yes,No,Yes,Medium,21,8,92.21,8.95,74.87,Merit,medium,11.167522901715726,50.68199229179405,47,94.27039234384296,7,9,0.3414,5,High,1.0,High,1.0,5.0,3.0,4.0,Sad,Peer_Support
P1193,7026,1192,0.259567,0,2,Resilient Climber,21,Male,ReadWrite,Yes,Yes,Yes,Low,16,16,72.71,67.62,70.85,Pass,medium,8.684406997990955,65.16097733592956,40,238.22133912612324,10,37,0.7835,1,Medium,5.0,Low,2.0,3.0,4.0,4.0,Normal,CBT_Session
P1194,961,1193,0.359162,0,2,Resilient Climber,25,Male,ReadWrite,Yes,Yes,Yes,Medium,22,2,96.4,74.52,71.46,Merit,medium,13.002110132019356,84.89952357488963,43,42.461418836243794,17,26,0.8102,3,Low,4.0,Low,2.0,5.0,4.0,2.0,Normal,Mindfulness
P1195,4199,1194,0.252334,0,0,Resilient Climber,23,Male,Visual,Yes,Yes,Yes,High,20,8,83.02,3.35,47.55,Fail,medium,14.470049714862382,89.51299519708469,12,113.23227840050728,2,20,0.3329,5,Low,4.0,Low,3.0,1.0,3.0,2.0,Scared,Peer_Support
P1196,4001,1195,0.120678,1,3,Disengaged Drifter,22,Female,ReadWrite,Yes,Yes,Yes,Low,12,4,93.92,88.51,70.93,Merit,medium,1.1953983079658186,64.78764173101646,44,293.6379272123233,0,7,0.9496,1,High,1.0,High,1.0,4.0,2.0,2.0,Bored,Gamified_Task
P1197,10675,1196,0.073223,0,4,Disengaged Drifter,23,Female,Visual,Yes,No,Yes,Medium,22,7,81.99,5.56,50.59,Fail,medium,18.503137607839772,74.78269604416235,36,240.25701774672177,10,0,0.3638,5,High,1.0,High,1.0,4.0,3.0,4.0,Surprised,Gamified_Task
P1198,7549,1197,0.250632,0,1,Steady Performer,18,Female,Kinesthetic,Yes,No,Yes,Low,26,14,45.46,29.32,47.79,Fail,medium,17.39932871282004,71.05594522170408,48,154.20421979125956,15,27,0.5001,2,Low,3.0,Low,4.0,3.0,3.0,3.0,Happy,Peer_Support
P1199,13530,1198,0.356678,0,4,Disengaged Drifter,21,Female,Kinesthetic,No,Yes,No,Medium,37,14,23.84,65.7,95.56,Distinction,medium,9.424586882750011,70.5261392175714,4,108.53546675294668,17,48,0.7707,5,Low,2.0,Low,2.0,3.0,4.0,1.0,Bored,CBT_Session
P1200,13345,1199,0.356658,2,0,Overwhelmed Striver,26,Female,Auditory,Yes,No,Yes,Medium,21,9,34.77,16.51,76.2,Merit,high,2.21752651808282,61.567435660007526,5,262.91935300651824,15,38,0.4189,2,Low,4.0,Medium,4.0,5.0,3.0,2.0,Bored,CBT_Session
P1201,6293,1200,0.250355,2,1,Disengaged Drifter,18,Male,Visual,Yes,No,Yes,Low,22,7,2.25,5.77,79.34,Merit,medium,18.36344841505616,56.818555251472915,37,168.00585013450953,9,13,0.3388,2,High,2.0,Medium,5.0,3.0,5.0,1.0,Bored,Gamified_Task
P1202,3624,1201,0.35998,0,4,Disengaged Drifter,20,Female,Auditory,Yes,Yes,No,Medium,22,3,51.21,30.59,63.09,Pass,medium,22.96902869099705,59.83442791156065,8,229.9432551820422,17,20,0.5318,1,Low,2.0,Low,2.0,5.0,5.0,5.0,Bored,Gamified_Task
P1203,4181,1202,0.25312,2,0,Resilient Climber,21,Female,Kinesthetic,No,Yes,Yes,Low,10,20,51.51,78.39,94.35,Distinction,medium,6.523486708506327,52.766619358167304,42,228.69122729168757,5,29,0.8362,4,Low,4.0,Medium,5.0,3.0,4.0,4.0,Surprised,CBT_Session
P1204,9869,1203,0.089013,0,4,Disengaged Drifter,21,Female,ReadWrite,Yes,No,Yes,High,24,12,50.02,41.73,76.2,Merit,medium,8.441066115951871,59.90653709117885,49,15.20424678486263,18,20,0.5896,5,High,1.0,Low,3.0,5.0,2.0,5.0,Scared,Peer_Support
P1205,7892,1204,0.25529,0,4,Steady Performer,28,Male,Auditory,Yes,Yes,Yes,Low,10,1,96.23,65.72,87.64,Distinction,medium,5.227696458081744,50.46004488126897,28,46.613597009857905,3,48,0.7571,3,Low,3.0,High,2.0,3.0,2.0,2.0,Sad,Gamified_Task
P1206,6068,1205,0.256196,0,0,Resilient Climber,18,Male,Kinesthetic,Yes,No,Yes,Low,20,14,93.09,56.05,62.09,Pass,medium,14.269530836931311,81.36292003179892,31,201.2925162544753,12,8,0.7057,2,Medium,5.0,Low,4.0,2.0,4.0,3.0,Bored,CBT_Session
P1207,11116,1206,0.357544,2,0,Overwhelmed Striver,28,Male,Visual,Yes,Yes,Yes,Medium,16,2,18.08,1.1,96.89,Distinction,high,4.561352076891463,65.81877036938414,9,56.86974527290272,13,16,0.3156,4,Low,4.0,Medium,4.0,5.0,2.0,2.0,Bored,Peer_Support
P1208,12171,1207,0.36629,0,2,Flourishing Achiever,18,Female,Auditory,Yes,Yes,Yes,High,12,7,39.7,99.54,91.69,Distinction,low,9.192460699611727,98.65723557134544,29,84.09306995012535,2,4,0.992,2,Low,4.0,Low,2.0,2.0,1.0,1.0,Happy,Mindfulness
P1209,12959,1208,0.258109,0,0,Resilient Climber,28,Female,Kinesthetic,Yes,No,Yes,Low,11,6,41.2,7.07,91.7,Distinction,medium,17.03129932048805,59.68585253881489,14,284.5250067178861,9,30,0.329,4,Medium,5.0,Low,4.0,2.0,5.0,2.0,Normal,Peer_Support
P1210,10074,1209,0.355525,0,4,Routine Complier,24,Female,Auditory,Yes,Yes,No,Low,26,15,34.28,97.51,50.18,Fail,low,13.882667609215012,67.2914285154797,40,172.45285492872443,5,39,0.9775,4,High,2.0,Low,2.0,2.0,1.0,3.0,Surprised,CBT_Session
P1211,4159,1210,0.116155,1,3,Steady Performer,27,Male,Visual,Yes,Yes,Yes,Low,10,20,76.19,59.55,56.65,Pass,low,9.888638979542511,67.89205793207665,41,227.71155702981068,0,37,0.6849,3,Low,3.0,High,1.0,2.0,1.0,3.0,Bored,Peer_Support
P1212,8425,1211,0.357271,2,1,Disengaged Drifter,22,Male,ReadWrite,Yes,Yes,Yes,Medium,15,1,53.71,95.27,56.09,Pass,medium,10.665740841573465,50.42257480312303,22,171.81441424696555,13,42,0.9742,4,Low,2.0,Medium,4.0,1.0,1.0,4.0,Sad,CBT_Session
P1213,2246,1212,0.263491,0,2,Resilient Climber,21,Female,Auditory,Yes,Yes,No,Medium,24,15,58.61,11.74,58.65,Pass,medium,13.928550300334278,91.96039765197295,11,170.22894828699032,7,18,0.3803,3,Medium,5.0,Low,2.0,4.0,4.0,4.0,Sad,Gamified_Task
P1214,10978,1213,0.257426,0,2,Flourishing Achiever,18,Male,Auditory,Yes,Yes,Yes,High,24,8,83.92,51.57,90.74,Distinction,low,1.13488874140471,51.599723007216234,23,37.30405393645239,18,35,0.6433,1,Medium,5.0,High,2.0,1.0,1.0,3.0,Sad,Mindfulness
P1215,9399,1214,0.257577,0,1,Steady Performer,22,Female,Auditory,Yes,Yes,Yes,Medium,14,10,82.81,18.49,40.96,Fail,medium,2.8057269744330267,97.00899173646206,1,109.66232585663988,13,49,0.4187,2,Low,3.0,Low,4.0,3.0,3.0,3.0,Happy,Gamified_Task
P1216,780,1215,0.0756,0,2,Resilient Climber,20,Male,Auditory,Yes,No,Yes,High,25,1,10.35,7.55,44.79,Fail,medium,21.268935558549263,94.60371755468104,46,91.9049606190884,9,32,0.3357,3,Medium,5.0,High,1.0,3.0,2.0,1.0,Sad,Gamified_Task
P1217,7529,1216,0.259627,2,0,Resilient Climber,22,Female,ReadWrite,Yes,No,Yes,Medium,23,1,69.46,61.95,54.74,Fail,medium,2.7912167490996875,76.77609580429818,37,123.31122602794784,16,12,0.7323,2,Medium,5.0,Medium,4.0,4.0,4.0,2.0,Scared,CBT_Session
P1218,2067,1217,0.252377,0,4,Steady Performer,22,Female,ReadWrite,Yes,Yes,Yes,Low,23,19,43.03,19.41,51.51,Fail,medium,17.256482712841617,77.1797787455646,21,241.5198145850552,8,13,0.4454,5,Low,3.0,Low,2.0,4.0,3.0,4.0,Happy,CBT_Session
P1219,7164,1218,0.254273,0,2,Resilient Climber,19,Male,Visual,Yes,Yes,Yes,High,25,13,29.73,60.45,54.98,Pass,medium,22.160877774508208,82.68889614780781,26,117.8604736958908,5,32,0.7114,1,Medium,4.0,High,1.0,4.0,3.0,1.0,Surprised,CBT_Session
P1220,1757,1219,0.255722,2,1,Disengaged Drifter,29,Female,Kinesthetic,Yes,No,Yes,Low,24,4,6.24,13.62,88.01,Distinction,medium,7.225722898939815,69.35250059674435,46,140.99207757718798,10,28,0.3787,5,High,2.0,Medium,5.0,2.0,5.0,2.0,Sad,CBT_Session
P1221,13637,1220,0.263427,0,0,Resilient Climber,20,Male,ReadWrite,Yes,Yes,Yes,Medium,34,12,46.87,29.63,73.44,Merit,medium,9.521303052368827,82.36111416989277,36,125.2406032407418,6,42,0.5324,5,Low,4.0,Low,3.0,1.0,5.0,4.0,Normal,Gamified_Task
P1222,8377,1221,0.359385,2,0,Resilient Climber,29,Female,ReadWrite,Yes,Yes,No,Low,7,2,34.02,81.17,40.17,Fail,medium,14.085192334428475,52.238419434424344,23,37.088311872835725,16,48,0.8471,4,Low,4.0,Medium,4.0,3.0,3.0,1.0,Bored,CBT_Session
P1223,13676,1222,0.357417,1,3,Routine Complier,24,Male,ReadWrite,Yes,No,No,Low,15,19,25.07,41.9,66.92,Pass,low,21.27930630168745,52.702381367486325,1,137.91092589272728,0,35,0.6059,4,High,2.0,High,2.0,1.0,5.0,5.0,Surprised,CBT_Session
P1224,839,1223,0.258463,0,2,Flourishing Achiever,28,Female,Visual,Yes,Yes,Yes,Low,18,5,71.0,62.46,66.27,Pass,low,22.663828506989663,72.86152098097722,40,66.72668918290935,4,43,0.7394,5,Low,4.0,High,1.0,1.0,2.0,5.0,Scared,Gamified_Task
P1225,5513,1224,0.044175,0,2,Steady Performer,18,Male,Kinesthetic,Yes,No,No,Low,19,10,78.49,63.45,46.43,Fail,low,18.009954706559164,77.48111505530174,15,64.14975577418203,8,9,0.7532,4,Low,3.0,High,1.0,1.0,2.0,4.0,Normal,Mindfulness
P1226,13746,1225,0.260912,2,1,Crisis Learner,23,Female,Kinesthetic,Yes,No,No,Low,7,6,22.24,82.29,81.84,Merit,high,2.9922544996579625,94.39088201679095,21,37.27047028593724,17,30,0.8906,2,Low,2.0,Medium,5.0,4.0,5.0,1.0,Surprised,Mindfulness
P1227,10911,1226,0.250452,0,1,Crisis Learner,28,Male,Auditory,Yes,No,Yes,Medium,15,19,4.96,33.28,82.13,Merit,high,16.390545577301566,55.233031695394814,47,113.43458250111178,1,5,0.5274,4,High,1.0,Low,4.0,4.0,1.0,2.0,Scared,Peer_Support
P1228,13936,1227,0.262385,0,2,Resilient Climber,24,Female,Auditory,Yes,Yes,Yes,Low,20,3,81.21,69.44,84.19,Distinction,medium,10.436985603071228,91.13239635969448,9,229.66974658893105,10,0,0.7811,5,Medium,4.0,High,1.0,3.0,3.0,2.0,Sad,Gamified_Task
P1229,10691,1228,0.101371,2,0,Resilient Climber,19,Male,ReadWrite,Yes,Yes,Yes,Low,29,6,1.74,95.2,80.92,Merit,medium,11.826122988294417,60.50236686460348,9,90.16809026918486,5,6,0.9731,4,Medium,5.0,Medium,5.0,3.0,2.0,1.0,Surprised,CBT_Session
P1230,3600,1229,0.363544,0,4,Disengaged Drifter,18,Male,ReadWrite,Yes,Yes,Yes,Low,12,8,94.38,73.6,42.5,Fail,medium,2.1304129779390717,69.70418242550159,10,100.58123954679894,7,26,0.8112,4,Low,2.0,High,2.0,3.0,5.0,5.0,Surprised,Peer_Support
P1231,1268,1230,0.057509,2,1,Disengaged Drifter,20,Male,Visual,Yes,No,Yes,Low,13,6,62.64,46.55,98.2,Distinction,medium,5.394429204966238,65.83012174137065,26,196.37565072500288,3,20,0.6429,3,High,1.0,Medium,5.0,1.0,5.0,1.0,Surprised,Mindfulness
P1232,2260,1231,0.255871,2,0,Overwhelmed Striver,28,Male,ReadWrite,Yes,No,Yes,Low,8,10,29.84,64.61,89.0,Distinction,high,19.1818129732739,70.00776364326995,41,66.79383565020647,17,27,0.7415,3,Medium,5.0,Medium,4.0,4.0,2.0,5.0,Happy,Mindfulness
P1233,13881,1232,0.087044,2,1,Disengaged Drifter,22,Female,Visual,Yes,No,No,Medium,13,14,27.32,76.07,92.7,Distinction,medium,11.441053160100775,57.52477490362928,35,270.11779982282496,10,15,0.8178,5,High,1.0,Medium,5.0,2.0,2.0,5.0,Normal,Gamified_Task
P1234,2602,1233,0.255024,0,2,Flourishing Achiever,25,Female,Visual,Yes,No,No,Medium,19,18,0.44,63.68,41.47,Fail,low,7.938231557516423,75.17850372017774,25,160.8552517429508,4,45,0.7286,2,Low,4.0,High,1.0,1.0,1.0,2.0,Scared,CBT_Session
P1235,11548,1234,0.16236,0,2,Resilient Climber,26,Female,ReadWrite,Yes,Yes,Yes,Low,12,2,30.52,4.83,94.6,Distinction,medium,9.832438701194038,90.08212949156837,26,139.8048526928629,14,22,0.3117,1,Medium,5.0,High,1.0,5.0,5.0,4.0,Sad,CBT_Session
P1236,5531,1235,0.257369,0,0,Resilient Climber,21,Female,Visual,Yes,Yes,Yes,Medium,21,18,14.38,20.75,90.37,Distinction,medium,20.651188806490644,72.07670051894485,11,171.7678556594684,17,19,0.4363,1,Medium,4.0,Low,3.0,1.0,5.0,3.0,Bored,Peer_Support
P1237,4478,1236,0.040118,2,0,Resilient Climber,28,Male,Kinesthetic,Yes,No,No,Medium,8,15,63.12,80.62,90.19,Distinction,medium,18.22697740031401,74.53067879490996,38,58.14995089069668,1,37,0.8673,5,Medium,5.0,Medium,5.0,4.0,4.0,1.0,Sad,Mindfulness
P1238,11128,1237,0.365663,0,4,Disengaged Drifter,18,Male,Auditory,Yes,Yes,Yes,High,16,17,18.32,31.66,45.81,Fail,medium,7.263254135164904,92.4383792640657,2,187.9072102053611,10,24,0.4909,2,Low,2.0,Low,2.0,5.0,1.0,5.0,Sad,Peer_Support
P1239,5342,1238,0.255521,0,0,Steady Performer,26,Female,Auditory,Yes,Yes,Yes,High,23,5,52.69,75.66,83.73,Merit,medium,3.702542324884586,85.30290573190155,7,115.29921362386304,12,27,0.8121,2,Low,3.0,Low,4.0,1.0,2.0,1.0,Happy,Peer_Support
P1240,2701,1239,0.04703,0,0,Steady Performer,20,Female,Kinesthetic,Yes,Yes,No,Medium,16,6,59.52,38.64,98.88,Distinction,medium,6.7959590978136495,74.52272042598923,18,270.1840388797395,3,4,0.5605,2,Low,3.0,Low,3.0,4.0,2.0,4.0,Happy,Peer_Support
P1241,12645,1240,0.086098,2,1,Crisis Learner,21,Female,ReadWrite,Yes,Yes,No,Medium,21,0,27.4,53.15,82.92,Distinction,high,22.177398374258875,62.884782409458985,27,58.96771993652898,6,20,0.6653,3,High,1.0,Medium,5.0,4.0,3.0,4.0,Surprised,CBT_Session
P1242,3602,1241,0.256047,0,2,Flourishing Achiever,24,Male,ReadWrite,Yes,No,No,Low,24,10,4.24,9.4,74.67,Merit,low,14.376543270544373,94.24633734224832,34,157.0448201209779,10,17,0.3476,5,Medium,5.0,High,2.0,2.0,2.0,3.0,Sad,Mindfulness
P1243,8987,1242,0.258608,0,0,Resilient Climber,18,Male,Auditory,Yes,Yes,No,Low,17,20,5.6,16.08,97.95,Distinction,medium,13.270044801130004,78.85102008452792,27,183.45266251701523,3,46,0.4269,1,Low,4.0,Low,3.0,1.0,5.0,3.0,Normal,Peer_Support
P1244,7168,1243,0.253193,0,4,Disengaged Drifter,23,Female,Visual,Yes,Yes,Yes,Medium,29,7,1.31,96.97,67.33,Pass,medium,14.717052792926616,61.05738050553467,17,19.681244518050555,14,5,0.97,2,Low,2.0,High,1.0,4.0,2.0,5.0,Happy,Mindfulness
P1245,12609,1244,0.361917,1,3,Disengaged Drifter,20,Male,ReadWrite,Yes,Yes,Yes,Low,9,1,73.22,92.61,75.03,Merit,medium,9.418650112169852,63.45598763190052,43,115.47100617928066,0,28,0.9231,5,Low,2.0,Low,4.0,3.0,5.0,3.0,Scared,Mindfulness
P1246,3588,1245,0.254916,2,1,Crisis Learner,22,Male,Visual,Yes,Yes,Yes,Medium,22,6,33.4,66.69,67.83,Pass,high,19.563461467348795,90.1566544468123,44,222.4642180632415,2,18,0.7566,1,Low,2.0,Medium,5.0,4.0,5.0,5.0,Happy,Peer_Support
P1247,3269,1246,0.255425,0,4,Steady Performer,21,Female,Visual,Yes,Yes,Yes,Low,26,16,78.58,46.03,97.57,Distinction,low,13.035583733905746,52.207278104372776,24,247.90947716020227,13,32,0.6218,3,Low,3.0,High,2.0,2.0,1.0,2.0,Normal,Peer_Support
P1248,3443,1247,0.258981,0,2,Resilient Climber,26,Male,Kinesthetic,Yes,Yes,Yes,Medium,31,2,41.59,67.87,42.79,Fail,medium,3.6852017636822976,99.604609351441,25,100.81697849701187,5,0,0.773,4,Low,4.0,High,1.0,4.0,2.0,5.0,Happy,Gamified_Task
P1249,4680,1248,0.256175,0,1,Disengaged Drifter,21,Male,Kinesthetic,Yes,Yes,Yes,Low,28,2,46.4,63.0,71.58,Merit,medium,3.968497871068448,56.51758398573959,7,241.59204899099785,17,44,0.733,1,Low,2.0,Low,3.0,1.0,1.0,3.0,Normal,CBT_Session
P1250,13779,1249,0.35942,1,3,Disengaged Drifter,19,Female,ReadWrite,No,Yes,No,Low,29,13,51.9,59.49,80.17,Merit,medium,13.347760369560222,89.80342626984687,6,290.6492043599828,0,2,0.698,1,Low,2.0,Low,4.0,1.0,5.0,1.0,Bored,Mindfulness
P1251,7823,1250,0.106912,0,4,Disengaged Drifter,27,Female,Visual,Yes,Yes,Yes,Low,10,14,66.92,7.96,86.33,Distinction,medium,22.541115015629305,69.73876583858414,24,258.49344146177725,5,41,0.3414,1,High,1.0,Low,3.0,5.0,2.0,3.0,Normal,Peer_Support
P1252,9568,1251,0.072082,0,2,Resilient Climber,18,Female,ReadWrite,Yes,No,Yes,Low,21,17,24.92,62.71,73.54,Merit,medium,8.09209879855257,74.61080916437334,33,44.11675656620431,5,20,0.743,4,Medium,5.0,Low,3.0,1.0,2.0,4.0,Bored,Peer_Support
P1253,2663,1252,0.263744,0,2,Resilient Climber,20,Female,Auditory,No,No,Yes,High,24,8,16.07,77.54,93.85,Distinction,medium,20.99944688376202,94.0325288732289,49,224.52179630480677,15,34,0.8382,2,Medium,5.0,Low,2.0,5.0,1.0,3.0,Scared,Mindfulness
